ID,"Parent Product ID","WPML Translation ID","WPML Language Code",Title,Content,Excerpt,Sku,"Regular Price","Sale Price","Stock Status",Stock,Tags,Category,"SEO title","SEO Description",visible_roles,invisible_roles,"Tax Class","Tax Status","Superdaycare Price","Daycare Price","Daycare Staff Price","Parent Price","Parent Extra Price"
713,0,654,nl,"Zout vaatwasmachine 4kg","<p>Product: Regeneerzout, zout voor vaatwasmachine<br />
Formaat: 4kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afwasmachine/"" rel=""tag"">afwasmachine</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/regenereerzout/"" rel=""tag"">regenereerzout</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vaatwas/"" rel=""tag"">vaatwas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vaatwasmachine/"" rel=""tag"">vaatwasmachine</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zout/"" rel=""tag"">zout</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zout-afwasmachine/"" rel=""tag"">zout afwasmachine</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zout-vaatwas/"" rel=""tag"">zout vaatwas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zout-vaatwasmachine/"" rel=""tag"">zout vaatwasmachine</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zout-voor-afwasmachine/"" rel=""tag"">zout voor afwasmachine</a>",zout-vaatwasmachine-4kg,2.39,,instock,,"afwasmachine|regenereerzout|vaatwas|vaatwasmachine|zout|zout afwasmachine|zout vaatwas|zout vaatwasmachine|zout voor afwasmachine",Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
718,0,659,nl,"Koekjesassortiment 500g","<p>Product: Koekjesassortiment, assortiment van verschillende soorten koeken<br />
Formaat: 500g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/assortiment/"" rel=""tag"">assortiment</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/assortiment-van-koeken/"" rel=""tag"">assortiment van koeken</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/assortiment-van-koekjes/"" rel=""tag"">assortiment van koekjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koek/"" rel=""tag"">koek</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koeken/"" rel=""tag"">koeken</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koekenassortiment/"" rel=""tag"">koekenassortiment</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koekjes/"" rel=""tag"">koekjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koekjesassortiment/"" rel=""tag"">koekjesassortiment</a>",koekjesassortiment-500g,3104.00,,instock,,"assortiment|assortiment van koeken|assortiment van koekjes|koek|koeken|koekenassortiment|koekjes|koekjesassortiment",Supermarkt>Sauzen,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
723,0,667,nl,"Onstopper 5l","<p>Product: Ontstopper<br />
Formaat: 5l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/5l/"" rel=""tag"">5l</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/onstoppen/"" rel=""tag"">onstoppen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/onstopper/"" rel=""tag"">onstopper</a>",onstopper-5l,7.81,,instock,,5l|onstoppen|onstopper,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
729,0,673,nl,"Vershoudfolie 300m","<p>Product: Vershoudfolie<br />
Formaat: 300m x 29cm</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/folie/"" rel=""tag"">folie</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vershouden/"" rel=""tag"">vershouden</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vershoudfolie/"" rel=""tag"">vershoudfolie</a>",vershoudfolie-300m,7.43,,instock,,folie|vershouden|vershoudfolie,"Supermarkt>Groenten>Pot en blik",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
732,0,674,nl,"Koffiebonen Cubzz dessert 500g","<p>Product: Koffiebonen Cubzz dessert<br />
Extra info: Het merk Cubzz schenkt al zijn winst aan goede doelen die kinderen kansen geven!<br />
Formaat: 500g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/cubzz/"" rel=""tag"">cubzz</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/dessert/"" rel=""tag"">dessert</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffie/"" rel=""tag"">koffie</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffiebonen/"" rel=""tag"">koffiebonen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffiebonen-cubzz/"" rel=""tag"">koffiebonen cubzz</a>",koffiebonen-cubzz-dessert-500g,3765.00,,instock,,"cubzz|dessert|koffie|koffiebonen|koffiebonen cubzz",Supermarkt>Dranken,,,administrator|daycare|parent|staff|parent_extra|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|translator,6vat,taxable,,,,,
810,0,704,nl,"Gemalen koffie Cubzz dessert 250g","<p>Product: Gemalen koffie Cubzz<br />
Extra info: Het merk Cubzz schenkt al zijn winst aan goede doelen die kinderen kansen geven!<br />
Formaat: 250g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/cubzz/"" rel=""tag"">cubzz</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/dessert/"" rel=""tag"">dessert</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffie/"" rel=""tag"">koffie</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffiebonen/"" rel=""tag"">koffiebonen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffiebonen-cubzz/"" rel=""tag"">koffiebonen cubzz</a>",gemalen-koffie-cubzz-dessert-250g,1406.00,,instock,,"cubzz|dessert|koffie|koffiebonen|koffiebonen cubzz",Supermarkt>Dranken,,,administrator|daycare|parent|staff|parent_extra|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|translator,6vat,taxable,,,,,
870,0,716,nl,"Gelei aardbei MATTERNE 450g","<p>Product: Gelei aardbei</p>
<p>Merk: Matterne</p>
<p>Formaat: 450g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/aardbei/"" rel=""tag"">aardbei</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/aardbeien/"" rel=""tag"">aardbeien</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/aardbeigelei/"" rel=""tag"">aardbeigelei</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/gelei/"" rel=""tag"">gelei</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/matterne/"" rel=""tag"">matterne</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/rood/"" rel=""tag"">rood</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vruchten/"" rel=""tag"">vruchten</a>",gelei-aardbei-matterne-450g,2727.00,,instock,,aardbei|aardbeien|aardbeigelei|gelei|matterne|rood|vruchten,"Supermarkt>Brood &amp; beleg",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
872,0,717,nl,"Smeerboter Alpro soya 250g","<p>Product: Smeerboter </p>
<p>Merk: Alpro soya</p>
<p>Formaat: 250g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/alpro/"" rel=""tag"">alpro</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/alpro-soya/"" rel=""tag"">alpro soya</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/boter/"" rel=""tag"">boter</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/natuurlijk/"" rel=""tag"">natuurlijk</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/smeerboter/"" rel=""tag"">smeerboter</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/smeren/"" rel=""tag"">smeren</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/soja/"" rel=""tag"">soja</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/soya/"" rel=""tag"">soya</a>",smeerboter-alpro-soya-250g,10284.00,,instock,,"alpro|alpro soya|boter|natuurlijk|smeerboter|smeren|soja|soya","Supermarkt>Brood &amp; beleg",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
875,0,725,nl,"Smeerkaas dubbelroom Maredsous 250g","<p>Product: Smeerkaas dubbelroom </p>
<p>Merk: Maredsous </p>
<p>Formaat: 250g, vlootje</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/double-creme/"" rel=""tag"">double crème</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/dubbele-room/"" rel=""tag"">dubbele room</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kaas/"" rel=""tag"">kaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/maredsous/"" rel=""tag"">maredsous</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/smeerkaas/"" rel=""tag"">smeerkaas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vloot/"" rel=""tag"">vloot</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vlootje/"" rel=""tag"">vlootje</a>",smeerkaas-dubbelroom-maredsous-250g,3151.00,,instock,,"double crème|dubbele room|kaas|maredsous|smeerkaas|vloot|vlootje","Supermarkt>Brood &amp; beleg",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,3.1509,,,,
899,0,737,nl,"Vaatwastabletten 70st","<p>Product: Vaatwastabletten voor vaatwasmachine, All-in-one<br />
Formaat: 70st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afwas/"" rel=""tag"">afwas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afwasmachine/"" rel=""tag"">afwasmachine</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tabletten/"" rel=""tag"">tabletten</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vaatwastablet/"" rel=""tag"">vaatwastablet</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vaatwastabletten/"" rel=""tag"">vaatwastabletten</a>",vaatwastabletten-70st,3554.00,,instock,,afwas|afwasmachine|tabletten|vaatwastablet|vaatwastabletten,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
909,0,742,nl,"Spoelglans 1l","<p>Product: Spoelmiddel voor vaatwasmachine, Spoelglans<br />
Formaat: 1l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afwas/"" rel=""tag"">afwas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afwasmachine/"" rel=""tag"">afwasmachine</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/spoel/"" rel=""tag"">spoel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/spoelglans/"" rel=""tag"">spoelglans</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/spoelglansmiddel/"" rel=""tag"">spoelglansmiddel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/spoelmiddel/"" rel=""tag"">spoelmiddel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vaatwas/"" rel=""tag"">vaatwas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vaatwasmachine/"" rel=""tag"">vaatwasmachine</a>",spoelglans-1l,1645.00,,instock,,afwas|afwasmachine|spoel|spoelglans|spoelglansmiddel|spoelmiddel|vaatwas|vaatwasmachine,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
922,0,752,nl,"Schuurspons 10st","<p>Product: Schuursponsen<br />
Formaat: 10st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/schuren/"" rel=""tag"">schuren</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/schuurspons/"" rel=""tag"">schuurspons</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/schuursponsen/"" rel=""tag"">schuursponsen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/spons/"" rel=""tag"">spons</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/sponsen/"" rel=""tag"">sponsen</a>",schuurspons-10st,372.00,,instock,,schuren|schuurspons|schuursponsen|spons|sponsen,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
924,0,758,nl,"WC gel javel den 1l","<p>Product: WC gel javel den<br />
Formaat: 1l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/javel/"" rel=""tag"">javel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/reinigen/"" rel=""tag"">reinigen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/toilet/"" rel=""tag"">toilet</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/toiletreiniger/"" rel=""tag"">toiletreiniger</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wc/"" rel=""tag"">wc</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wc-reiniger/"" rel=""tag"">wc reiniger</a>",wc-gel-javel-den-1l,488.00,,instock,,"javel|reinigen|toilet|toiletreiniger|wc|wc reiniger",Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
928,0,763,nl,"WC eco gel reinigen den 750ml","<p>Product: WC eco gel reinigen den<br />
Formaat: 750ml</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/den/"" rel=""tag"">den</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/eco/"" rel=""tag"">eco</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ecologisch/"" rel=""tag"">ecologisch</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/reinigen/"" rel=""tag"">reinigen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/toilet/"" rel=""tag"">toilet</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/toiletreiniger/"" rel=""tag"">toiletreiniger</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wc/"" rel=""tag"">wc</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wc-reiniger/"" rel=""tag"">wc reiniger</a>",wc-eco-gel-reinigen-den-750ml,1364.00,,instock,,"den|eco|ecologisch|reinigen|toilet|toiletreiniger|wc|wc reiniger",Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
940,0,775,nl,"Appelen 6st (+/-1kg)","<p>Product: Appelen<br />
Formaat: 6st (+/-1kg)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appel/"" rel=""tag"">appel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appelen/"" rel=""tag"">appelen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/eetappel/"" rel=""tag"">eetappel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/eetappelen/"" rel=""tag"">eetappelen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/fruit/"" rel=""tag"">fruit</a>",appelen-6st-1kg,2538.00,,instock,,appel|appelen|eetappel|eetappelen|fruit,Supermarkt>Fruit,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
950,0,776,nl,"Sinaasappelen 1 kg (los) (min. 3st)","<p>Product: Sinaasappelen<br />
Formaat: los verkocht, 1 kg (min. 3st)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appelsien/"" rel=""tag"">appelsien</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appelsienen/"" rel=""tag"">appelsienen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/fruit/"" rel=""tag"">fruit</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/mignonettes/"" rel=""tag"">mignonettes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/sinaasappel/"" rel=""tag"">sinaasappel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/sinaasappelen/"" rel=""tag"">sinaasappelen</a>",sinaasappelen-1-kg-los-min-3st,1595.00,,instock,,appelsien|appelsienen|fruit|mignonettes|sinaasappel|sinaasappelen,Supermarkt>Fruit,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
1179,0,834,nl,"Hamreepjes 2x100g","<p>Product: hamreepjes, ham gekookt in reepjes<br />
Formaat: 2x100g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/gekookt/"" rel=""tag"">gekookt</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/gekookte-ham/"" rel=""tag"">gekookte ham</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ham/"" rel=""tag"">ham</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hamblokjes/"" rel=""tag"">hamblokjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hamblokken/"" rel=""tag"">hamblokken</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hamreep/"" rel=""tag"">hamreep</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hamreepjes/"" rel=""tag"">hamreepjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hesp/"" rel=""tag"">hesp</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hespenreepjes/"" rel=""tag"">hespenreepjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hespenrepen/"" rel=""tag"">hespenrepen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hespreepjes/"" rel=""tag"">hespreepjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hesprepen/"" rel=""tag"">hesprepen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/reepjes/"" rel=""tag"">reepjes</a>",hamreepjes-2x100g,1963.00,,instock,,"gekookt|gekookte ham|ham|hamblokjes|hamblokken|hamreep|hamreepjes|hesp|hespenreepjes|hespenrepen|hespreepjes|hesprepen|reepjes",Supermarkt>Vlees/Vis/Veggie,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|parent|staff,6vat,taxable,,,,,
1205,0,845,nl,"Plat Water Nestlé Pure Life 6x1,5l","<p>Product: Plat water, niet bruisend</p>
<p>Merk: Nestlé Pure Life</p>
<p>Extra info: Water is geschikt voor babyvoeding</p>
<p>Formaat: 1,5l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/2/"" rel=""tag"">2</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/babyvoeding/"" rel=""tag"">babyvoeding</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/l/"" rel=""tag"">l</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/life/"" rel=""tag"">life</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/nestle/"" rel=""tag"">nestle</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/nestle-pure-life/"" rel=""tag"">nestle pure life</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/niet-bruisend/"" rel=""tag"">niet-bruisend</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/plat/"" rel=""tag"">plat</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/pure/"" rel=""tag"">pure</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/pure-life/"" rel=""tag"">pure life</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/water/"" rel=""tag"">water</a>",plat-water-nestle-pure-life-615l,3793.00,,instock,,"2|babyvoeding|l|life|nestle|nestle pure life|niet-bruisend|plat|pure|pure life|water",Supermarkt>Dranken,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
1208,0,851,nl,"Afwasmiddel Dreft original 1,48l","<p>Product: Afwasmiddel </p>
<p>Merk: Dreft original, kleur groen</p>
<p>Formaat: 1,48l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afwas/"" rel=""tag"">afwas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/afwasmiddel/"" rel=""tag"">afwasmiddel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/dreft/"" rel=""tag"">dreft</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/groene-dreft/"" rel=""tag"">groene dreft</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/original/"" rel=""tag"">original</a>",afwasmiddel-dreft-original-148l,4124.00,,instock,,"afwas|afwasmiddel|dreft|groene dreft|original",Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
1210,0,855,nl,"Persil vl.wasm. color 40d","<p>Product: Wamiddel</p>
<p>Merk: Persil vloeibaar wasmiddel color</p>
<p>Formaat: 40d (2l)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/color/"" rel=""tag"">color</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kleur/"" rel=""tag"">kleur</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kleuren/"" rel=""tag"">kleuren</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kleurwas/"" rel=""tag"">kleurwas</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/persil/"" rel=""tag"">persil</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/persil-color/"" rel=""tag"">persil color</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vloeibaar-wasmiddel/"" rel=""tag"">vloeibaar wasmiddel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/was/"" rel=""tag"">was</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wassen/"" rel=""tag"">wassen</a>",persil-vl-wasm-color-40d,9.91,,instock,,"color|kleur|kleuren|kleurwas|persil|persil color|vloeibaar wasmiddel|was|wassen",Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
1212,0,856,nl,"Omino Bianco vl.wasm. Wit 40d","<p>Product: Wasmiddel, wit, vloeibaar wasmiddel voor witte was</p>
<p>Merk: Omino Bianco</p>
<p>Formaat: 40d (2l)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/omino-bianco/"" rel=""tag"">omino bianco</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vloeibaar-wasmiddel/"" rel=""tag"">vloeibaar wasmiddel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/was/"" rel=""tag"">was</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wassen/"" rel=""tag"">wassen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/white/"" rel=""tag"">white</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wit/"" rel=""tag"">wit</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/witte-was/"" rel=""tag"">witte was</a>",omino-bianco-vl-wasm-wit-40d,7.43,,instock,,"omino bianco|vloeibaar wasmiddel|was|wassen|white|wit|witte was",Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
